application_id,candidate_id,job_id,source,source_subtype,application_date,current_stage,current_stage_date,hired,rejected,withdrawn
APP-01101,CAND-1101,JOB-017,LinkedIn Paid,Sponsored Job,2024-11-29,Resume Screen,2024-12-06,False,True,False
APP-01102,CAND-1102,JOB-015,LinkedIn Recruiter,InMail Outreach,2025-06-08,Recruiter Screen,2025-06-17,False,True,False
APP-01103,CAND-1103,JOB-014,LinkedIn Organic,Job Posting,2024-07-22,Final Panel Interview,2024-09-01,False,True,False
APP-01104,CAND-1104,JOB-007,LinkedIn Organic,Job Posting,2025-05-30,Resume Screen,2025-06-06,False,True,False
APP-01105,CAND-1105,JOB-002,Employee Referral,Internal Referral,2025-06-14,Technical Assessment,2025-07-01,False,True,False
APP-01106,CAND-1106,JOB-015,Agency,Agency Submission,2025-06-26,Hiring Manager Screen,2025-06-30,False,True,False
APP-01107,CAND-1107,JOB-022,Employee Referral,Internal Referral,2025-06-10,Resume Screen,2025-06-17,False,True,False
APP-01108,CAND-1108,JOB-029,LinkedIn Recruiter,InMail Outreach,2025-01-24,Final Panel Interview,2025-02-21,False,True,False
APP-01109,CAND-1109,JOB-028,LinkedIn Organic,Job Posting,2025-03-22,Resume Screen,2025-03-30,False,True,False
APP-01110,CAND-1110,JOB-041,LinkedIn Organic,Job Posting,2025-06-28,Recruiter Screen,2025-07-01,False,True,False
APP-01111,CAND-1111,JOB-005,LinkedIn Recruiter,InMail Outreach,2025-06-30,Resume Screen,2025-06-29,False,True,False
APP-01112,CAND-1112,JOB-018,agency,Agency Submission,2025-06-28,Recruiter Screen,2025-06-28,False,False,True
APP-01113,CAND-1113,JOB-025,referral,Internal Referral,2025-06-09,Hiring Manager Screen,2025-06-20,False,True,False
APP-01114,CAND-1114,JOB-002,LinkedIn Organic,Job Posting,2025-06-09,Hiring Manager Screen,2025-06-21,False,True,False
APP-01115,CAND-1115,JOB-020,INDEED,Indeed Apply,2024-02-02,Recruiter Screen,2024-02-15,False,True,False
APP-01116,CAND-1116,JOB-015,Glassdoor,Glassdoor Apply,2025-06-02,Technical Assessment,2025-06-23,False,True,False
APP-01117,CAND-1117,JOB-022,Employee Referral,Internal Referral,2025-06-24,Resume Screen,2025-07-01,False,True,False
APP-01118,CAND-1118,JOB-014,indeed,Indeed Apply,2024-07-03,Resume Screen,2024-07-12,False,True,False
APP-01119,CAND-1119,JOB-015,Employee Referral,Internal Referral,2025-06-10,Resume Screen,2025-06-18,False,True,False
APP-01120,CAND-1120,JOB-038,Employee Referral,Internal Referral,2025-01-15,Hiring Manager Screen,2025-01-26,False,True,False
APP-01121,CAND-1121,JOB-028,Direct Application,Careers Page,2025-03-22,Recruiter Screen,2025-04-02,False,True,False
APP-01122,CAND-1122,JOB-012,LinkedIn Recruiter,InMail Outreach,2025-06-24,Recruiter Screen,2025-07-01,False,True,False
APP-01123,CAND-1123,JOB-019,LinkedIn,Job Posting,2025-06-27,Resume Screen,2025-06-30,False,True,False
APP-01124,CAND-1124,JOB-002,LinkedIn Organic,Job Posting,2025-06-05,Resume Screen,2025-06-11,False,True,False
APP-01125,CAND-1125,JOB-044,LinkedIn Organic,Job Posting,2025-06-30,Hiring Manager Screen,2025-06-28,False,False,True
APP-01126,CAND-1126,JOB-033,Recruitment Agency,Agency Submission,2025-06-30,Resume Screen,2025-07-01,False,True,False
APP-01127,CAND-1127,JOB-005,LinkedIn Recruiter,InMail Outreach,2025-06-20,Technical Assessment,2025-06-30,False,True,False
APP-01128,CAND-1128,JOB-003,LinkedIn Organic,Job Posting,2025-06-04,Recruiter Screen,2025-06-16,False,True,False
APP-01129,CAND-1129,JOB-045,LinkedIn Paid,Sponsored Job,2024-04-23,Recruiter Screen,2024-05-04,False,True,False
APP-01130,CAND-1130,JOB-021,LinkedIn Organic,Job Posting,2024-02-05,Recruiter Screen,2024-02-17,False,True,False
APP-01131,CAND-1131,JOB-035,LinkedIn Recruiter,InMail Outreach,2025-04-14,Resume Screen,2025-04-21,False,True,False
APP-01132,CAND-1132,JOB-006,LinkedIn Organic,Job Posting,2024-01-14,Resume Screen,2024-01-19,False,True,False
APP-01133,CAND-1133,JOB-009,University Partnership,Careers Fair,2025-06-09,Recruiter Screen,2025-06-22,False,True,False
APP-01134,CAND-1134,JOB-035,LinkedIn,Job Posting,2025-04-22,Resume Screen,2025-04-29,False,True,False
APP-01135,CAND-1135,JOB-039,LinkedIn Organic,Job Posting,2025-06-09,Hiring Manager Screen,2025-06-21,False,True,False
APP-01136,CAND-1136,JOB-036,linkedin.com,Job Posting,2025-04-16,Recruiter Screen,2025-04-30,False,True,False
APP-01137,CAND-1137,JOB-014,referral,Internal Referral,2024-07-09,Resume Screen,2024-07-15,False,True,False
APP-01138,CAND-1138,JOB-037,Indeed,Indeed Apply,2025-05-27,Recruiter Screen,2025-06-09,False,True,False
APP-01139,CAND-1139,JOB-019,LinkedIn Paid,Sponsored Job,2025-06-28,Resume Screen,2025-06-28,False,True,False
APP-01140,CAND-1140,JOB-020,LinkedIn Organic,Job Posting,2024-02-19,Hiring Manager Screen,2024-03-08,False,True,False
APP-01141,CAND-1141,JOB-040,LI Recruiter,InMail Outreach,2024-01-26,Hiring Manager Screen,2024-02-07,False,False,True
APP-01142,CAND-1142,JOB-027,LinkedIn Organic,Job Posting,2025-04-24,Resume Screen,2025-05-03,False,True,False
APP-01143,CAND-1143,JOB-027,LinkedIn Organic,Job Posting,2025-05-31,Hiring Manager Screen,2025-06-18,False,False,True
APP-01144,CAND-1144,JOB-034,Other,Unknown,2025-05-04,Recruiter Screen,2025-05-17,False,True,False
APP-01145,CAND-1145,JOB-033,LinkedIn Organic,Job Posting,2025-06-21,Resume Screen,2025-06-25,False,True,False
APP-01146,CAND-1146,JOB-012,Recruitment Agency,Agency Submission,2025-06-20,Resume Screen,2025-06-27,False,True,False
APP-01147,CAND-1147,JOB-037,LinkedIn Paid,Sponsored Job,2025-05-22,Resume Screen,2025-05-29,False,True,False
APP-01148,CAND-1148,JOB-022,LinkedIn Organic,Job Posting,2025-06-11,Resume Screen,2025-06-18,False,True,False
APP-01149,CAND-1149,JOB-010,Direct Application,Careers Page,20/05/2025,Hiring Manager Screen,06/03/2025,False,True,False
APP-01150,CAND-1150,JOB-026,LinkedIn Organic,Job Posting,2024-01-11,Technical Assessment,2024-02-05,False,False,True
APP-01151,CAND-1151,JOB-032,LinkedIn Recruiter,InMail Outreach,2025-06-16,Resume Screen,2025-06-21,False,True,False
APP-01152,CAND-1152,JOB-001,Employee Referral,Internal Referral,2025-04-10,Technical Assessment,2025-04-26,False,False,True
APP-01153,CAND-1153,JOB-022,GitHub Sourcing,GitHub Profile,2025-06-16,Technical Assessment,2025-06-29,False,False,True
APP-01154,CAND-1154,JOB-031,agency,Agency Submission,2025-06-03,Recruiter Screen,2025-06-10,False,True,False
APP-01155,CAND-1155,JOB-023,LinkedIn Recruiter,InMail Outreach,11/18/2024,Resume Screen,11/25/2024,False,True,False
APP-01156,CAND-1156,JOB-037,LinkedIn Organic,Job Posting,2025-04-26,Resume Screen,2025-05-04,False,True,False
APP-01157,CAND-1157,JOB-018,Indeed,Indeed Apply,2025-06-13,Recruiter Screen,2025-06-24,False,True,False
APP-01158,CAND-1158,JOB-038,LI,Job Posting,2025-02-16,Resume Screen,2025-02-21,False,True,False
APP-01159,CAND-1159,JOB-006,Direct Application,Careers Page,2024-01-25,Technical Assessment,2024-02-19,False,True,False
APP-01160,CAND-1160,JOB-036,LinkedIn Paid,Sponsored Job,2025-04-13,Offer,2025-05-10,False,False,True
APP-01161,CAND-1161,JOB-026,LinkedIn Organic,Job Posting,2024-02-28,Resume Screen,2024-03-04,False,True,False
APP-01162,CAND-1162,JOB-021,Linked In,Job Posting,2024-02-22,Resume Screen,2024-02-27,False,True,False
APP-01163,CAND-1163,JOB-045,Recruitment Agency,Agency Submission,2024-05-25,Resume Screen,2024-05-30,False,True,False
APP-01164,CAND-1164,JOB-008,LinkedIn InMail,InMail Outreach,2025-06-05,Resume Screen,2025-06-11,False,True,False
APP-01165,CAND-1165,JOB-043,Other,Unknown,2024-08-21,Resume Screen,2024-08-26,False,True,False
APP-01166,CAND-1166,JOB-016,Employee Referral,Internal Referral,2025-06-06,Final Panel Interview,2025-06-22,False,True,False
APP-01167,CAND-1167,JOB-017,LinkedIn Organic,Job Posting,2024-12-20,Resume Screen,2024-12-28,False,True,False
APP-01168,CAND-1168,JOB-004,Recruitment Agency,Agency Submission,2024-05-01,Recruiter Screen,2024-05-15,False,True,False
APP-01169,CAND-1169,JOB-012,LinkedIn Recruiter,InMail Outreach,2025-06-17,Final Panel Interview,2025-06-29,False,True,False
APP-01170,CAND-1170,JOB-026,LinkedIn Organic,Job Posting,2024-01-30,Final Panel Interview,2024-03-01,False,True,False
APP-01171,CAND-1171,JOB-020,LinkedIn Organic,Job Posting,2024-02-02,Resume Screen,2024-02-08,False,True,False
APP-01172,CAND-1172,JOB-014,LI Recruiter,InMail Outreach,2024-08-01,Final Panel Interview,2024-09-02,False,True,False
APP-01173,CAND-1173,JOB-020,LinkedIn Recruiter,InMail Outreach,2024-03-05,Resume Screen,2024-03-10,False,True,False
APP-01174,CAND-1174,JOB-008,Glassdoor,Glassdoor Apply,2025-06-11,Technical Assessment,2025-06-30,False,False,True
APP-01175,CAND-1175,JOB-041,LinkedIn Organic,Job Posting,2025-06-11,Resume Screen,2025-06-18,False,True,False
APP-01176,CAND-1176,JOB-005,LI Recruiter,InMail Outreach,2025-06-14,Technical Assessment,2025-06-30,False,True,False
APP-01177,CAND-1177,JOB-021,University Partnership,Careers Fair,2024-02-08,Resume Screen,2024-02-15,False,True,False
APP-01178,CAND-1178,JOB-036,Indeed,Indeed Apply,2025-04-23,Resume Screen,2025-05-03,False,True,False
APP-01179,CAND-1179,JOB-029,LinkedIn Organic,Job Posting,2024-12-25,Recruiter Screen,2025-01-03,False,True,False
APP-01180,CAND-1180,JOB-032,Employee Referral,Internal Referral,2025-06-18,Final Panel Interview,2025-07-01,False,True,False
APP-01181,CAND-1181,JOB-042,LinkedIn Organic,Job Posting,2024-06-23,Resume Screen,2024-07-01,False,True,False
APP-01182,CAND-1182,JOB-006,Direct Application,Careers Page,2024-01-21,Final Panel Interview,2024-02-28,False,True,False
APP-01183,CAND-1183,JOB-030,LinkedIn Organic,Job Posting,01/26/2024,Recruiter Screen,01/02/2024,False,True,False
APP-01184,CAND-1184,JOB-040,Employee Referral,Internal Referral,2024-02-21,Hiring Manager Screen,2024-03-03,False,True,False
APP-01185,CAND-1185,JOB-022,LinkedIn Organic,Job Posting,2025-06-29,Technical Assessment,2025-06-29,False,False,True
APP-01186,CAND-1186,JOB-001,Direct Application,Careers Page,2025-05-13,Recruiter Screen,2025-05-26,False,True,False
APP-01187,CAND-1187,JOB-021,Indeed,Indeed Apply,2024-02-28,Resume Screen,2024-03-06,False,True,False
APP-01188,CAND-1188,JOB-001,Direct Application,Careers Page,2025-05-04,Resume Screen,2025-05-13,False,True,False
APP-01189,CAND-1189,JOB-041,LinkedIn Recruiter,InMail Outreach,2025-06-26,Hiring Manager Screen,2025-06-29,False,True,False
APP-01190,CAND-1190,JOB-026,Glassdoor,Glassdoor Apply,2024-03-01,Resume Screen,2024-03-06,False,True,False
APP-01191,CAND-1191,JOB-036,Indeed,Indeed Apply,2025-04-14,Resume Screen,2025-04-18,False,True,False
APP-01192,CAND-1192,JOB-010,LinkedIn Paid,Sponsored Job,2025-05-28,Technical Assessment,2025-06-24,False,False,True
APP-01193,CAND-1193,JOB-023,LinkedIn Organic,Job Posting,2024-10-09,Technical Assessment,2024-10-31,False,False,True
APP-01194,CAND-1194,JOB-001,LinkedIn Recruiter,InMail Outreach,2025-06-01,Recruiter Screen,2025-06-08,False,True,False
APP-01195,CAND-1195,JOB-028,LinkedIn Paid,Sponsored Job,2025-03-11,Recruiter Screen,2025-03-24,False,True,False
APP-01196,CAND-1196,JOB-044,LinkedIn Organic,Job Posting,2025-06-20,Recruiter Screen,2025-07-01,False,True,False
APP-01197,CAND-1197,JOB-019,linkedin,Job Posting,2025-06-23,Resume Screen,2025-07-01,False,True,False
APP-01198,CAND-1198,JOB-027,Direct Application,Careers Page,2025-05-06,Resume Screen,2025-05-12,False,True,False
APP-01199,CAND-1199,JOB-012,LI Recruiter,InMail Outreach,2025-06-27,Recruiter Screen,2025-06-29,False,True,False
APP-01200,CAND-1200,JOB-006,LinkedIn Paid,Sponsored Job,2024-03-06,Resume Screen,2024-03-13,False,True,False
APP-01201,CAND-1201,JOB-041,Other,Unknown,2025-06-02,Hiring Manager Screen,2025-06-19,False,False,True
APP-01202,CAND-1202,JOB-030,LinkedIn Organic,Job Posting,2024-02-15,Resume Screen,2024-02-24,False,True,False
APP-01203,CAND-1203,JOB-027,Other,Unknown,2025-05-22,Recruiter Screen,2025-06-02,False,True,False
APP-01204,CAND-1204,JOB-004,LI,Job Posting,2024-04-05,Resume Screen,2024-04-10,False,True,False
APP-01205,CAND-1205,JOB-038,Direct Application,Careers Page,2025-01-12,Resume Screen,2025-01-19,False,True,False
APP-01206,CAND-1206,JOB-039,LinkedIn Organic,Job Posting,2025-06-05,Resume Screen,2025-06-09,False,True,False
APP-01207,CAND-1207,JOB-005,LinkedIn Recruiter,InMail Outreach,2025-06-29,Hiring Manager Screen,2025-07-01,False,True,False
APP-01208,CAND-1208,JOB-033,LinkedIn Organic,Job Posting,02/06/2025,Recruiter Screen,06/10/2025,False,True,False
APP-01209,CAND-1209,JOB-027,Indeed.com,Indeed Apply,2025-06-07,Resume Screen,2025-06-16,False,True,False
APP-01210,CAND-1210,JOB-006,LI,Job Posting,2024-01-28,Resume Screen,2024-02-04,False,True,False
APP-01211,CAND-1211,JOB-034,Direct Application,Careers Page,2025-05-21,Resume Screen,2025-05-29,False,True,False
APP-01212,CAND-1212,JOB-029,LinkedIn Organic,Job Posting,2025-01-31,Hiring Manager Screen,2025-02-18,False,True,False
APP-01213,CAND-1213,JOB-001,LinkedIn Organic,Job Posting,2025-04-24,Recruiter Screen,2025-05-03,False,True,False
APP-01214,CAND-1214,JOB-030,LinkedIn Recruiter,InMail Outreach,2024-01-06,Recruiter Screen,2024-01-16,False,True,False
APP-01215,CAND-1215,JOB-022,LinkedIn Recruiter,InMail Outreach,2025-06-27,Resume Screen,2025-06-29,False,True,False
APP-01216,CAND-1216,JOB-038,LinkedIn Organic,Job Posting,2025-02-10,Recruiter Screen,2025-02-22,False,True,False
APP-01217,CAND-1217,JOB-042,LinkedIn Organic,Job Posting,2024-07-15,Recruiter Screen,2024-07-31,False,True,False
APP-01218,CAND-1218,JOB-024,linkedin.com,Job Posting,2025-02-19,Resume Screen,2025-02-26,False,True,False
APP-01219,CAND-1219,JOB-009,Recruitment Agency,Agency Submission,2025-05-17,Technical Assessment,2025-06-10,False,False,True
APP-01220,CAND-1220,JOB-001,Glassdoor,Glassdoor Apply,2025-04-27,Resume Screen,2025-05-06,False,True,False
APP-01221,CAND-1221,JOB-043,LinkedIn Organic,Job Posting,2024-07-29,Hiring Manager Screen,2024-08-20,False,True,False
APP-01222,CAND-1222,JOB-033,Glassdoor,Glassdoor Apply,2025-06-11,Resume Screen,2025-06-18,False,True,False
APP-01223,CAND-1223,JOB-045,Other,Unknown,2024-05-13,Resume Screen,2024-05-17,False,True,False
APP-01224,CAND-1224,JOB-030,LinkedIn Recruiter,InMail Outreach,2024-01-13,Resume Screen,2024-01-17,False,True,False
APP-01225,CAND-1225,JOB-044,LinkedIn,Job Posting,2025-06-14,Recruiter Screen,2025-06-22,False,True,False
APP-01226,CAND-1226,JOB-039,Careers Site,Careers Page,2025-06-19,Hiring Manager Screen,2025-06-28,False,True,False
APP-01227,CAND-1227,JOB-026,Employee Referral,Internal Referral,2024-02-25,Hiring Manager Screen,2024-03-08,False,True,False
APP-01228,CAND-1228,JOB-040,Direct Application,Careers Page,2024-02-24,Resume Screen,2024-03-03,False,True,False
APP-01229,CAND-1229,JOB-031,LinkedIn Organic,Job Posting,2025-06-08,Final Panel Interview,2025-06-30,False,True,False
APP-01230,CAND-1230,JOB-004,Employee Referral,Internal Referral,2024-03-23,Resume Screen,2024-03-29,False,True,False
APP-01231,CAND-1231,JOB-028,Employee Referral,Internal Referral,2025-03-23,Hiring Manager Screen,2025-04-07,False,True,False
APP-01232,CAND-1232,JOB-004,LinkedIn Organic,Job Posting,2024-04-17,Resume Screen,2024-04-23,False,True,False
APP-01233,CAND-1233,JOB-016,LinkedIn Recruiter,InMail Outreach,2025-06-13,Hiring Manager Screen,2025-06-28,False,True,False
APP-01234,CAND-1234,JOB-039,Direct,Careers Page,2025-06-29,Recruiter Screen,2025-07-01,False,True,False
APP-01235,CAND-1235,JOB-012,glassdoor,Glassdoor Apply,2025-06-19,Recruiter Screen,2025-06-26,False,True,False
APP-01236,CAND-1236,JOB-006,Direct Application,Careers Page,2024-02-23,Technical Assessment,2024-03-14,False,False,True
APP-01237,CAND-1237,JOB-045,Glassdoor,Glassdoor Apply,2024-05-01,Resume Screen,2024-05-08,False,True,False
APP-01238,CAND-1238,JOB-011,LinkedIn Organic,Job Posting,2025-01-11,Technical Interview,2025-02-07,False,True,False
APP-01239,CAND-1239,JOB-038,Glassdoor,Glassdoor Apply,2024-12-29,Resume Screen,2025-01-02,False,True,False
APP-01240,CAND-1240,JOB-024,LinkedIn Organic,Job Posting,2025-03-17,Resume Screen,2025-03-22,False,True,False
APP-01241,CAND-1241,JOB-015,Direct Application,Careers Page,2025-06-08,Resume Screen,2025-06-13,False,True,False
APP-01242,CAND-1242,JOB-027,LinkedIn Organic,Job Posting,2025-05-25,Final Panel Interview,2025-06-17,False,True,False
APP-01243,CAND-1243,JOB-028,LinkedIn Organic,Job Posting,2025-03-16,Recruiter Screen,2025-04-01,False,True,False
APP-01244,CAND-1244,JOB-020,LinkedIn Recruiter,InMail Outreach,2024-01-31,Reference Check,2024-03-05,False,True,False
APP-01245,CAND-1245,JOB-035,LinkedIn Organic,Job Posting,2025-05-12,Resume Screen,2025-05-22,False,True,False
APP-01246,CAND-1246,JOB-009,referral,Internal Referral,2025-05-14,Resume Screen,2025-05-20,False,True,False
APP-01247,CAND-1247,JOB-007,Glassdoor,Glassdoor Apply,06/14/2025,Resume Screen,06/22/2025,False,True,False
APP-01248,CAND-1248,JOB-030,Indeed,Indeed Apply,2024-01-19,Hiring Manager Screen,2024-02-04,False,True,False
APP-01249,CAND-1249,JOB-001,Direct Application,Careers Page,2025-04-10,Technical Assessment,2025-05-05,False,False,True
APP-01250,CAND-1250,JOB-011,Recruitment Agency,Agency Submission,2024-12-09,Hiring Manager Screen,2024-12-26,False,True,False
APP-01251,CAND-1251,JOB-034,LinkedIn Organic,Job Posting,2025-05-28,Resume Screen,2025-06-05,False,True,False
APP-01252,CAND-1252,JOB-008,GitHub Sourcing,GitHub Profile,2025-06-16,Resume Screen,2025-06-20,False,True,False
APP-01253,CAND-1253,JOB-033,Indeed,Indeed Apply,2025-06-22,Final Panel Interview,2025-06-28,False,True,False
APP-01254,CAND-1254,JOB-043,LinkedIn Paid,Sponsored Job,2024-08-15,Resume Screen,2024-08-23,False,True,False
APP-01255,CAND-1255,JOB-014,LinkedIn Recruiter,InMail Outreach,2024-08-13,Hiring Manager Screen,2024-08-29,False,True,False
APP-01256,CAND-1256,JOB-034,Indeed,Indeed Apply,2025-05-27,Resume Screen,2025-06-05,False,True,False
APP-01257,CAND-1257,JOB-012,LinkedIn Recruiter,InMail Outreach,2025-06-30,Technical Assessment,2025-07-01,False,True,False
APP-01258,CAND-1258,JOB-014,LinkedIn Recruiter,InMail Outreach,2024-07-27,Offer,2024-09-19,False,False,True
APP-01259,CAND-1259,JOB-020,LinkedIn Organic,Job Posting,2024-02-23,Hiring Manager Screen,2024-03-05,False,True,False
APP-01260,CAND-1260,JOB-003,Direct Application,Careers Page,2025-06-21,Hiring Manager Screen,2025-06-29,False,True,False
APP-01261,CAND-1261,JOB-010,LinkedIn Recruiter,InMail Outreach,2025-06-04,Hiring Manager Screen,2025-06-23,False,True,False
APP-01262,CAND-1262,JOB-009,LI,Job Posting,2025-05-23,Resume Screen,2025-06-02,False,True,False
APP-01263,CAND-1263,JOB-028,Direct Application,Careers Page,2025-03-20,Resume Screen,2025-03-29,False,True,False
APP-01264,CAND-1264,JOB-043,indeed,Indeed Apply,2024-08-30,Hiring Manager Screen,2024-09-15,False,True,False
APP-01265,CAND-1265,JOB-023,LinkedIn Organic,Job Posting,2024-10-18,Resume Screen,2024-10-26,False,True,False
APP-01266,CAND-1266,JOB-016,Other,Unknown,2025-06-10,Resume Screen,2025-06-15,False,True,False
APP-01267,CAND-1267,JOB-014,Glassdoor.com,Glassdoor Apply,2024-08-07,Final Panel Interview,2024-09-20,False,True,False
APP-01268,CAND-1268,JOB-027,LinkedIn Paid,Sponsored Job,2025-05-18,Hiring Manager Screen,2025-06-03,False,True,False
APP-01269,CAND-1269,JOB-022,LinkedIn Recruiter,InMail Outreach,2025-06-23,Recruiter Screen,2025-06-28,False,True,False
APP-01270,CAND-1270,JOB-043,LinkedIn,Job Posting,2024-09-17,Resume Screen,2024-09-26,False,True,False
APP-01271,CAND-1271,JOB-034,LinkedIn Recruiter,InMail Outreach,2025-04-18,Resume Screen,2025-04-26,False,True,False
APP-01272,CAND-1272,JOB-045,LinkedIn Recruiter,InMail Outreach,2024-04-22,Hiring Manager Screen,2024-05-07,False,True,False
APP-01273,CAND-1273,JOB-002,Employee Referral,Internal Referral,2025-06-15,Resume Screen,2025-06-19,False,True,False
APP-01274,CAND-1274,JOB-031,LinkedIn Organic,Job Posting,2025-06-07,Resume Screen,2025-06-12,False,True,False
APP-01275,CAND-1275,JOB-045,LinkedIn Recruiter,InMail Outreach,2024-04-18,Resume Screen,2024-04-23,False,True,False
APP-01276,CAND-1276,JOB-004,Employee Referral,Internal Referral,2024-04-03,Resume Screen,2024-04-10,False,True,False
